LAT,LON,YEAR,MO,DY,T2M
37.72531,-97.79759,2007,10,17,17.76
37.72531,-97.79759,2007,10,18,13.8
37.72531,-97.79759,2007,10,19,13.19
37.72531,-97.79759,2007,10,20,18.12
37.72531,-97.79759,2007,10,21,13.39
37.72531,-97.79759,2007,10,22,8.72
37.72531,-97.79759,2007,10,23,11.41
37.72531,-97.79759,2007,10,24,11.08
37.72531,-97.79759,2007,10,25,8.05
37.72531,-97.79759,2007,10,26,9.39
37.72531,-97.79759,2007,10,27,8.81
37.72531,-97.79759,2007,10,28,9.83
37.72531,-97.79759,2007,10,29,13.16
37.72531,-97.79759,2007,10,30,14.46
37.72531,-97.79759,2007,10,31,10.28
37.72531,-97.79759,2007,11,1,7.26
37.72531,-97.79759,2007,11,2,9.11
37.72531,-97.79759,2007,11,3,8.44
37.72531,-97.79759,2007,11,4,12.87
37.72531,-97.79759,2007,11,5,8.96
37.72531,-97.79759,2007,11,6,3.67
37.72531,-97.79759,2007,11,7,6.28
37.72531,-97.79759,2007,11,8,11.19
37.72531,-97.79759,2007,11,9,11.66
37.72531,-97.79759,2007,11,10,12.58
37.72531,-97.79759,2007,11,11,17.47
37.72531,-97.79759,2007,11,12,13.09
37.72531,-97.79759,2007,11,13,12.25
37.72531,-97.79759,2007,11,14,8.91
37.72531,-97.79759,2007,11,15,4.69
37.72531,-97.79759,2007,11,16,8
37.72531,-97.79759,2007,11,17,11.92
37.72531,-97.79759,2007,11,18,12.66
37.72531,-97.79759,2007,11,19,14.86
37.72531,-97.79759,2007,11,20,11.99
37.72531,-97.79759,2007,11,21,0.98
37.72531,-97.79759,2007,11,22,-2.63
37.72531,-97.79759,2007,11,23,-2.51
37.72531,-97.79759,2007,11,24,-0.25
37.72531,-97.79759,2007,11,25,0.47
37.72531,-97.79759,2007,11,26,1.51
37.72531,-97.79759,2007,11,27,4.75
37.72531,-97.79759,2007,11,28,4.52
37.72531,-97.79759,2007,11,29,1.98
37.72531,-97.79759,2007,11,30,0.85
37.72531,-97.79759,2007,12,1,11.42
37.72531,-97.79759,2007,12,2,0.45
37.72531,-97.79759,2007,12,3,1.86
37.72531,-97.79759,2007,12,4,7.87
37.72531,-97.79759,2007,12,5,1.2
37.72531,-97.79759,2007,12,6,-1.09
37.72531,-97.79759,2007,12,7,0.13
37.72531,-97.79759,2007,12,8,-2.43
37.72531,-97.79759,2007,12,9,-5.12
37.72531,-97.79759,2007,12,10,-2.09
37.72531,-97.79759,2007,12,11,-1.47
37.72531,-97.79759,2007,12,12,-7.65
37.72531,-97.79759,2007,12,13,-6.64
37.72531,-97.79759,2007,12,14,-4.11
37.72531,-97.79759,2007,12,15,-7.54
37.72531,-97.79759,2007,12,16,-7.35
37.72531,-97.79759,2007,12,17,-3.77
37.72531,-97.79759,2007,12,18,-3.88
37.72531,-97.79759,2007,12,19,-0.7
37.72531,-97.79759,2007,12,20,-0.42
37.72531,-97.79759,2007,12,21,2.35
37.72531,-97.79759,2007,12,22,-5.08
37.72531,-97.79759,2007,12,23,-4.04
37.72531,-97.79759,2007,12,24,-1.4
37.72531,-97.79759,2007,12,25,0.25
37.72531,-97.79759,2007,12,26,-1.78
37.72531,-97.79759,2007,12,27,-2.83
37.72531,-97.79759,2007,12,28,-5.14
37.72531,-97.79759,2007,12,29,-4.14
37.72531,-97.79759,2007,12,30,-3.14
37.72531,-97.79759,2007,12,31,-1.3
37.72531,-97.79759,2008,1,1,-5.12
37.72531,-97.79759,2008,1,2,-7.56
37.72531,-97.79759,2008,1,3,-2.46
37.72531,-97.79759,2008,1,4,0.73
37.72531,-97.79759,2008,1,5,3.95
37.72531,-97.79759,2008,1,6,6.5
37.72531,-97.79759,2008,1,7,6.79
37.72531,-97.79759,2008,1,8,1.81
37.72531,-97.79759,2008,1,9,3.71
37.72531,-97.79759,2008,1,10,1.23
37.72531,-97.79759,2008,1,11,3.06
37.72531,-97.79759,2008,1,12,0.87
37.72531,-97.79759,2008,1,13,0.02
37.72531,-97.79759,2008,1,14,-0.01
37.72531,-97.79759,2008,1,15,3.22
37.72531,-97.79759,2008,1,16,-0.93
37.72531,-97.79759,2008,1,17,-4.71
37.72531,-97.79759,2008,1,18,-2.78
37.72531,-97.79759,2008,1,19,-7.22
37.72531,-97.79759,2008,1,20,-3.14
37.72531,-97.79759,2008,1,21,-2.15
37.72531,-97.79759,2008,1,22,-8.09
37.72531,-97.79759,2008,1,23,-4.18
37.72531,-97.79759,2008,1,24,-7.52
37.72531,-97.79759,2008,1,25,0.1
37.72531,-97.79759,2008,1,26,3.14
37.72531,-97.79759,2008,1,27,5.86
37.72531,-97.79759,2008,1,28,11.52
37.72531,-97.79759,2008,1,29,-2.13
37.72531,-97.79759,2008,1,30,0.69
37.72531,-97.79759,2008,1,31,-3.94
37.72531,-97.79759,2008,2,1,-1.96
37.72531,-97.79759,2008,2,2,0.71
37.72531,-97.79759,2008,2,3,2.47
37.72531,-97.79759,2008,2,4,6.19
37.72531,-97.79759,2008,2,5,-1.49
37.72531,-97.79759,2008,2,6,-3.07
37.72531,-97.79759,2008,2,7,-0.01
37.72531,-97.79759,2008,2,8,1.51
37.72531,-97.79759,2008,2,9,3.16
37.72531,-97.79759,2008,2,10,-4.53
37.72531,-97.79759,2008,2,11,-2.35
37.72531,-97.79759,2008,2,12,-2.12
37.72531,-97.79759,2008,2,13,2.88
37.72531,-97.79759,2008,2,14,1.42
37.72531,-97.79759,2008,2,15,-2.62
37.72531,-97.79759,2008,2,16,0.96
37.72531,-97.79759,2008,2,17,1.51
37.72531,-97.79759,2008,2,18,-0.04
37.72531,-97.79759,2008,2,19,2.23
37.72531,-97.79759,2008,2,20,-4.45
37.72531,-97.79759,2008,2,21,-4.62
37.72531,-97.79759,2008,2,22,-1.61
37.72531,-97.79759,2008,2,23,-0.89
37.72531,-97.79759,2008,2,24,1.93
37.72531,-97.79759,2008,2,25,3.79
37.72531,-97.79759,2008,2,26,-1.2
37.72531,-97.79759,2008,2,27,3.37
37.72531,-97.79759,2008,2,28,4.24
37.72531,-97.79759,2008,2,29,7.49
37.72531,-97.79759,2008,3,1,11.62
37.72531,-97.79759,2008,3,2,10.08
37.72531,-97.79759,2008,3,3,-1
37.72531,-97.79759,2008,3,4,-0.08
37.72531,-97.79759,2008,3,5,0.61
37.72531,-97.79759,2008,3,6,-0.08
37.72531,-97.79759,2008,3,7,-4.32
37.72531,-97.79759,2008,3,8,-1.01
37.72531,-97.79759,2008,3,9,4.23
37.72531,-97.79759,2008,3,10,3.56
37.72531,-97.79759,2008,3,11,8.62
37.72531,-97.79759,2008,3,12,11.72
37.72531,-97.79759,2008,3,13,9.53
37.72531,-97.79759,2008,3,14,8.46
37.72531,-97.79759,2008,3,15,4.35
37.72531,-97.79759,2008,3,16,3.61
37.72531,-97.79759,2008,3,17,6.81
37.72531,-97.79759,2008,3,18,6.82
37.72531,-97.79759,2008,3,19,8.28
37.72531,-97.79759,2008,3,20,12.49
37.72531,-97.79759,2008,3,21,9.98
37.72531,-97.79759,2008,3,22,6.7
37.72531,-97.79759,2008,3,23,3.29
37.72531,-97.79759,2008,3,24,8.46
37.72531,-97.79759,2008,3,25,11.6
37.72531,-97.79759,2008,3,26,12.41
37.72531,-97.79759,2008,3,27,9.2
37.72531,-97.79759,2008,3,28,6.79
37.72531,-97.79759,2008,3,29,7.96
37.72531,-97.79759,2008,3,30,13.09
37.72531,-97.79759,2008,3,31,10.64
37.72531,-97.79759,2008,4,1,4.83
37.72531,-97.79759,2008,4,2,8.45
37.72531,-97.79759,2008,4,3,9.9
37.72531,-97.79759,2008,4,4,9.1
37.72531,-97.79759,2008,4,5,11.23
37.72531,-97.79759,2008,4,6,12.37
37.72531,-97.79759,2008,4,7,7.27
37.72531,-97.79759,2008,4,8,6.39
37.72531,-97.79759,2008,4,9,7.48
37.72531,-97.79759,2008,4,10,9.49
37.72531,-97.79759,2008,4,11,6.9
37.72531,-97.79759,2008,4,12,7.36
37.72531,-97.79759,2008,4,13,4.67
37.72531,-97.79759,2008,4,14,8.22
37.72531,-97.79759,2008,4,15,13.37
37.72531,-97.79759,2008,4,16,17.25
37.72531,-97.79759,2008,4,17,11.84
37.72531,-97.79759,2008,4,18,9.88
37.72531,-97.79759,2008,4,19,13.64
37.72531,-97.79759,2008,4,20,16.87
37.72531,-97.79759,2008,4,21,18.39
37.72531,-97.79759,2008,4,22,15.63
37.72531,-97.79759,2008,4,23,17.61
37.72531,-97.79759,2008,4,24,21.32
37.72531,-97.79759,2008,4,25,13.35
37.72531,-97.79759,2008,4,26,11.15
37.72531,-97.79759,2008,4,27,8.76
37.72531,-97.79759,2008,4,28,10.59
37.72531,-97.79759,2008,4,29,13.81
37.72531,-97.79759,2008,4,30,18.65
37.72531,-97.79759,2008,5,1,20.09
37.72531,-97.79759,2008,5,2,12
37.72531,-97.79759,2008,5,3,10.26
37.72531,-97.79759,2008,5,4,13.92
37.72531,-97.79759,2008,5,5,17.84
37.72531,-97.79759,2008,5,6,19.7
37.72531,-97.79759,2008,5,7,16.43
37.72531,-97.79759,2008,5,8,16.86
37.72531,-97.79759,2008,5,9,16.93
37.72531,-97.79759,2008,5,10,15.09
37.72531,-97.79759,2008,5,11,10.74
37.72531,-97.79759,2008,5,12,16.18
37.72531,-97.79759,2008,5,13,17.5
37.72531,-97.79759,2008,5,14,14.93
37.72531,-97.79759,2008,5,15,16.04
37.72531,-97.79759,2008,5,16,17.12
37.72531,-97.79759,2008,5,17,19.72
37.72531,-97.79759,2008,5,18,20.59
37.72531,-97.79759,2008,5,19,23.27
37.72531,-97.79759,2008,5,20,19.22
37.72531,-97.79759,2008,5,21,19.88
37.72531,-97.79759,2008,5,22,22.52
37.72531,-97.79759,2008,5,23,24.02
37.72531,-97.79759,2008,5,24,24.76
37.72531,-97.79759,2008,5,25,24.72
37.72531,-97.79759,2008,5,26,24.36
37.72531,-97.79759,2008,5,27,22.9
37.72531,-97.79759,2008,5,28,19.73
37.72531,-97.79759,2008,5,29,24.42
37.72531,-97.79759,2008,5,30,24.96
37.72531,-97.79759,2008,5,31,23.34
37.72531,-97.79759,2008,6,1,24.09
37.72531,-97.79759,2008,6,2,26.18
37.72531,-97.79759,2008,6,3,26.82
37.72531,-97.79759,2008,6,4,26.32
37.72531,-97.79759,2008,6,5,25.72
37.72531,-97.79759,2008,6,6,22.65
37.72531,-97.79759,2008,6,7,27.31
37.72531,-97.79759,2008,6,8,25.5
37.72531,-97.79759,2008,6,9,20.67
37.72531,-97.79759,2008,6,10,22.38
37.72531,-97.79759,2008,6,11,26.39
37.72531,-97.79759,2008,6,12,24.85
37.72531,-97.79759,2008,6,13,22.35
37.72531,-97.79759,2008,6,14,23.02
37.72531,-97.79759,2008,6,15,26
37.72531,-97.79759,2008,6,16,22.1
37.72531,-97.79759,2008,6,17,21.11
37.72531,-97.79759,2008,6,18,23.32
37.72531,-97.79759,2008,6,19,23.84
37.72531,-97.79759,2008,6,20,23.42
37.72531,-97.79759,2008,6,21,23.36
37.72531,-97.79759,2008,6,22,25.27
37.72531,-97.79759,2008,6,23,22.47
37.72531,-97.79759,2008,6,24,25.41
37.72531,-97.79759,2008,6,25,26.8
37.72531,-97.79759,2008,6,26,27
37.72531,-97.79759,2008,6,27,26.67
37.72531,-97.79759,2008,6,28,23.59
37.72531,-97.79759,2008,6,29,21.96
37.72531,-97.79759,2008,6,30,23.29
37.72531,-97.79759,2008,7,1,26.23
37.72531,-97.79759,2008,7,2,28.02
37.72531,-97.79759,2008,7,3,22.8
37.72531,-97.79759,2008,7,4,24.21
37.72531,-97.79759,2008,7,5,28.04
37.72531,-97.79759,2008,7,6,29.13
37.72531,-97.79759,2008,7,7,28.96
37.72531,-97.79759,2008,7,8,24.72
37.72531,-97.79759,2008,7,9,23.79
37.72531,-97.79759,2008,7,10,24.73
37.72531,-97.79759,2008,7,11,27.55
37.72531,-97.79759,2008,7,12,21.98
37.72531,-97.79759,2008,7,13,22.91
37.72531,-97.79759,2008,7,14,23.91
37.72531,-97.79759,2008,7,15,25.78
37.72531,-97.79759,2008,7,16,26.11
37.72531,-97.79759,2008,7,17,25.94
37.72531,-97.79759,2008,7,18,24.58
37.72531,-97.79759,2008,7,19,27.62
37.72531,-97.79759,2008,7,20,28.93
37.72531,-97.79759,2008,7,21,29.5
37.72531,-97.79759,2008,7,22,30
37.72531,-97.79759,2008,7,23,29.74
37.72531,-97.79759,2008,7,24,30.27
37.72531,-97.79759,2008,7,25,29.78
37.72531,-97.79759,2008,7,26,26.31
37.72531,-97.79759,2008,7,27,28.99
37.72531,-97.79759,2008,7,28,28.29
37.72531,-97.79759,2008,7,29,24.62
37.72531,-97.79759,2008,7,30,24.77
37.72531,-97.79759,2008,7,31,26.32
37.72531,-97.79759,2008,8,1,28.54
37.72531,-97.79759,2008,8,2,30.2
37.72531,-97.79759,2008,8,3,30.86
37.72531,-97.79759,2008,8,4,31.16
37.72531,-97.79759,2008,8,5,29.73
37.72531,-97.79759,2008,8,6,27.73
37.72531,-97.79759,2008,8,7,23.86
37.72531,-97.79759,2008,8,8,24.71
37.72531,-97.79759,2008,8,9,23.33
37.72531,-97.79759,2008,8,10,22.61
37.72531,-97.79759,2008,8,11,22.92
37.72531,-97.79759,2008,8,12,24.11
37.72531,-97.79759,2008,8,13,25.19
37.72531,-97.79759,2008,8,14,22.96
37.72531,-97.79759,2008,8,15,21.89
37.72531,-97.79759,2008,8,16,22.11
37.72531,-97.79759,2008,8,17,21.41
37.72531,-97.79759,2008,8,18,22.45
37.72531,-97.79759,2008,8,19,21.74
37.72531,-97.79759,2008,8,20,22.17
37.72531,-97.79759,2008,8,21,24.23
37.72531,-97.79759,2008,8,22,27.73
37.72531,-97.79759,2008,8,23,27.37
37.72531,-97.79759,2008,8,24,23.68
37.72531,-97.79759,2008,8,25,22.22
37.72531,-97.79759,2008,8,26,23.11
37.72531,-97.79759,2008,8,27,26.85
37.72531,-97.79759,2008,8,28,28.84
37.72531,-97.79759,2008,8,29,25.03
37.72531,-97.79759,2008,8,30,24.7
37.72531,-97.79759,2008,8,31,25.88
37.72531,-97.79759,2008,9,1,26.07
37.72531,-97.79759,2008,9,2,22.28
37.72531,-97.79759,2008,9,3,17.28
37.72531,-97.79759,2008,9,4,18.52
37.72531,-97.79759,2008,9,5,16.93
37.72531,-97.79759,2008,9,6,16.6
37.72531,-97.79759,2008,9,7,18.8
37.72531,-97.79759,2008,9,8,18.34
37.72531,-97.79759,2008,9,9,17.32
37.72531,-97.79759,2008,9,10,21.03
37.72531,-97.79759,2008,9,11,22.06
37.72531,-97.79759,2008,9,12,22.48
37.72531,-97.79759,2008,9,13,20.99
37.72531,-97.79759,2008,9,14,15.38
37.72531,-97.79759,2008,9,15,14.95
37.72531,-97.79759,2008,9,16,16.86
37.72531,-97.79759,2008,9,17,17.4
37.72531,-97.79759,2008,9,18,17.61
37.72531,-97.79759,2008,9,19,18.37
37.72531,-97.79759,2008,9,20,19.57
37.72531,-97.79759,2008,9,21,20.78
37.72531,-97.79759,2008,9,22,21.47
37.72531,-97.79759,2008,9,23,22.02
37.72531,-97.79759,2008,9,24,21.89
37.72531,-97.79759,2008,9,25,21.51
37.72531,-97.79759,2008,9,26,21.35
37.72531,-97.79759,2008,9,27,21.66
37.72531,-97.79759,2008,9,28,22.04
37.72531,-97.79759,2008,9,29,17.98
37.72531,-97.79759,2008,9,30,16.84
37.72531,-97.79759,2008,10,1,16.44
37.72531,-97.79759,2008,10,2,14.82
37.72531,-97.79759,2008,10,3,16.36
37.72531,-97.79759,2008,10,4,19.56
37.72531,-97.79759,2008,10,5,20.57
37.72531,-97.79759,2008,10,6,17.77
37.72531,-97.79759,2008,10,7,13.59
37.72531,-97.79759,2008,10,8,15.79
37.72531,-97.79759,2008,10,9,17.35
37.72531,-97.79759,2008,10,10,18.45
37.72531,-97.79759,2008,10,11,19.77
37.72531,-97.79759,2008,10,12,20.54
37.72531,-97.79759,2008,10,13,14.8
37.72531,-97.79759,2008,10,14,11.22
37.72531,-97.79759,2008,10,15,10.47
37.72531,-97.79759,2008,10,16,9.31
37.72531,-97.79759,2008,10,17,11.52
37.72531,-97.79759,2008,10,18,12.58
37.72531,-97.79759,2008,10,19,14.8
37.72531,-97.79759,2008,10,20,13.74
37.72531,-97.79759,2008,10,21,14.45
37.72531,-97.79759,2008,10,22,8.85
37.72531,-97.79759,2008,10,23,5.73
37.72531,-97.79759,2008,10,24,6.47
37.72531,-97.79759,2008,10,25,10.94
37.72531,-97.79759,2008,10,26,8.36
37.72531,-97.79759,2008,10,27,2.33
37.72531,-97.79759,2008,10,28,4.47
37.72531,-97.79759,2008,10,29,8.89
37.72531,-97.79759,2008,10,30,13.23
37.72531,-97.79759,2008,10,31,13.13
37.72531,-97.79759,2008,11,1,13.08
37.72531,-97.79759,2008,11,2,14.48
37.72531,-97.79759,2008,11,3,16.07
37.72531,-97.79759,2008,11,4,16.7
37.72531,-97.79759,2008,11,5,16.27
37.72531,-97.79759,2008,11,6,8.17
37.72531,-97.79759,2008,11,7,5.85
37.72531,-97.79759,2008,11,8,3.3
37.72531,-97.79759,2008,11,9,2.96
37.72531,-97.79759,2008,11,10,5.5
37.72531,-97.79759,2008,11,11,6.47
37.72531,-97.79759,2008,11,12,5.78
37.72531,-97.79759,2008,11,13,10.48
37.72531,-97.79759,2008,11,14,7.31
37.72531,-97.79759,2008,11,15,1.51
37.72531,-97.79759,2008,11,16,6.75
37.72531,-97.79759,2008,11,17,4.23
37.72531,-97.79759,2008,11,18,3.47
37.72531,-97.79759,2008,11,19,8.58
37.72531,-97.79759,2008,11,20,1.02
37.72531,-97.79759,2008,11,21,-2.1
37.72531,-97.79759,2008,11,22,1.15
37.72531,-97.79759,2008,11,23,3.82
37.72531,-97.79759,2008,11,24,3.28
37.72531,-97.79759,2008,11,25,6.01
37.72531,-97.79759,2008,11,26,5.87
37.72531,-97.79759,2008,11,27,4.31
37.72531,-97.79759,2008,11,28,2.53
37.72531,-97.79759,2008,11,29,1.77
37.72531,-97.79759,2008,11,30,1.63
37.72531,-97.79759,2008,12,1,0.07
37.72531,-97.79759,2008,12,2,3.87
37.72531,-97.79759,2008,12,3,-0.67
37.72531,-97.79759,2008,12,4,-2.5
37.72531,-97.79759,2008,12,5,-1.07
37.72531,-97.79759,2008,12,6,2.14
37.72531,-97.79759,2008,12,7,3.91
37.72531,-97.79759,2008,12,8,7.55
37.72531,-97.79759,2008,12,9,-3.38
37.72531,-97.79759,2008,12,10,-3.09
37.72531,-97.79759,2008,12,11,1.43
37.72531,-97.79759,2008,12,12,1.42
37.72531,-97.79759,2008,12,13,8.25
37.72531,-97.79759,2008,12,14,-2.44
37.72531,-97.79759,2008,12,15,-11.6
37.72531,-97.79759,2008,12,16,-8.87
37.72531,-97.79759,2008,12,17,-5.55
37.72531,-97.79759,2008,12,18,-0.11
37.72531,-97.79759,2008,12,19,-1.19
37.72531,-97.79759,2008,12,20,-6.2
37.72531,-97.79759,2008,12,21,-11.21
37.72531,-97.79759,2008,12,22,-9.24
37.72531,-97.79759,2008,12,23,-1.35
37.72531,-97.79759,2008,12,24,-3.68
37.72531,-97.79759,2008,12,25,1.2
37.72531,-97.79759,2008,12,26,9.15
37.72531,-97.79759,2008,12,27,-1.32
37.72531,-97.79759,2008,12,28,0.03
37.72531,-97.79759,2008,12,29,2.47
37.72531,-97.79759,2008,12,30,2.65
37.72531,-97.79759,2008,12,31,-3.29
37.72531,-97.79759,2009,1,1,-0.11
37.72531,-97.79759,2009,1,2,2
37.72531,-97.79759,2009,1,3,0.76
37.72531,-97.79759,2009,1,4,-4.76
37.72531,-97.79759,2009,1,5,-2.59
37.72531,-97.79759,2009,1,6,-2
37.72531,-97.79759,2009,1,7,1.77
37.72531,-97.79759,2009,1,8,2.04
37.72531,-97.79759,2009,1,9,2.43
37.72531,-97.79759,2009,1,10,-3.26
37.72531,-97.79759,2009,1,11,2.21
37.72531,-97.79759,2009,1,12,0.37
37.72531,-97.79759,2009,1,13,-2.11
37.72531,-97.79759,2009,1,14,-2.59
37.72531,-97.79759,2009,1,15,-11.03
37.72531,-97.79759,2009,1,16,-3.68
37.72531,-97.79759,2009,1,17,2.43
37.72531,-97.79759,2009,1,18,4.07
37.72531,-97.79759,2009,1,19,2.07
37.72531,-97.79759,2009,1,20,0.21
37.72531,-97.79759,2009,1,21,2.46
37.72531,-97.79759,2009,1,22,3.58
37.72531,-97.79759,2009,1,23,-0.78
37.72531,-97.79759,2009,1,24,-6.34
37.72531,-97.79759,2009,1,25,-6.28
37.72531,-97.79759,2009,1,26,-7.55
37.72531,-97.79759,2009,1,27,-8.4
37.72531,-97.79759,2009,1,28,-2.92
37.72531,-97.79759,2009,1,29,0.15
37.72531,-97.79759,2009,1,30,3.17
37.72531,-97.79759,2009,1,31,5.52
37.72531,-97.79759,2009,2,1,0.86
37.72531,-97.79759,2009,2,2,0.74
37.72531,-97.79759,2009,2,3,-2.74
37.72531,-97.79759,2009,2,4,-1.34
37.72531,-97.79759,2009,2,5,3.96
37.72531,-97.79759,2009,2,6,9.34
37.72531,-97.79759,2009,2,7,9.33
37.72531,-97.79759,2009,2,8,10.37
37.72531,-97.79759,2009,2,9,13.26
37.72531,-97.79759,2009,2,10,9.98
37.72531,-97.79759,2009,2,11,5.89
37.72531,-97.79759,2009,2,12,4.26
37.72531,-97.79759,2009,2,13,3.17
37.72531,-97.79759,2009,2,14,-1.99
37.72531,-97.79759,2009,2,15,-1.38
37.72531,-97.79759,2009,2,16,2.08
37.72531,-97.79759,2009,2,17,9.36
37.72531,-97.79759,2009,2,18,2.16
37.72531,-97.79759,2009,2,19,1.6
37.72531,-97.79759,2009,2,20,5.79
37.72531,-97.79759,2009,2,21,-1.15
37.72531,-97.79759,2009,2,22,2.16
37.72531,-97.79759,2009,2,23,4.58
37.72531,-97.79759,2009,2,24,7.58
37.72531,-97.79759,2009,2,25,10.79
37.72531,-97.79759,2009,2,26,9.68
37.72531,-97.79759,2009,2,27,-2.63
37.72531,-97.79759,2009,2,28,-4.77
37.72531,-97.79759,2009,3,1,-3.6
37.72531,-97.79759,2009,3,2,-0.26
37.72531,-97.79759,2009,3,3,3.1
37.72531,-97.79759,2009,3,4,9.47
37.72531,-97.79759,2009,3,5,14.85
37.72531,-97.79759,2009,3,6,12.35
37.72531,-97.79759,2009,3,7,14.6
37.72531,-97.79759,2009,3,8,9.29
37.72531,-97.79759,2009,3,9,11.54
37.72531,-97.79759,2009,3,10,1.1
37.72531,-97.79759,2009,3,11,-3.24
37.72531,-97.79759,2009,3,12,0.16
37.72531,-97.79759,2009,3,13,2.71
37.72531,-97.79759,2009,3,14,5.96
37.72531,-97.79759,2009,3,15,8.81
37.72531,-97.79759,2009,3,16,10.97
37.72531,-97.79759,2009,3,17,13.31
37.72531,-97.79759,2009,3,18,10.8
37.72531,-97.79759,2009,3,19,9.56
37.72531,-97.79759,2009,3,20,11.42
37.72531,-97.79759,2009,3,21,15.19
37.72531,-97.79759,2009,3,22,16.95
37.72531,-97.79759,2009,3,23,17.67
37.72531,-97.79759,2009,3,24,6.94
37.72531,-97.79759,2009,3,25,6.15
37.72531,-97.79759,2009,3,26,5.43
37.72531,-97.79759,2009,3,27,-0.76
37.72531,-97.79759,2009,3,28,-2.58
37.72531,-97.79759,2009,3,29,0
37.72531,-97.79759,2009,3,30,8.94
37.72531,-97.79759,2009,3,31,5.32
37.72531,-97.79759,2009,4,1,8.32
37.72531,-97.79759,2009,4,2,5.59
37.72531,-97.79759,2009,4,3,8.84
37.72531,-97.79759,2009,4,4,12.31
37.72531,-97.79759,2009,4,5,3.36
37.72531,-97.79759,2009,4,6,0.87
37.72531,-97.79759,2009,4,7,6.75
37.72531,-97.79759,2009,4,8,11.72
37.72531,-97.79759,2009,4,9,11.1
37.72531,-97.79759,2009,4,10,8.27
37.72531,-97.79759,2009,4,11,9.6
37.72531,-97.79759,2009,4,12,5.75
37.72531,-97.79759,2009,4,13,7.79
37.72531,-97.79759,2009,4,14,12.16
37.72531,-97.79759,2009,4,15,13.61
37.72531,-97.79759,2009,4,16,15.01
37.72531,-97.79759,2009,4,17,13.01
37.72531,-97.79759,2009,4,18,13.91
37.72531,-97.79759,2009,4,19,11.44
37.72531,-97.79759,2009,4,20,12.64
37.72531,-97.79759,2009,4,21,14.83
37.72531,-97.79759,2009,4,22,19.12
37.72531,-97.79759,2009,4,23,19.83
37.72531,-97.79759,2009,4,24,21.93
37.72531,-97.79759,2009,4,25,19.33
37.72531,-97.79759,2009,4,26,19.68
37.72531,-97.79759,2009,4,27,11.52
37.72531,-97.79759,2009,4,28,12
37.72531,-97.79759,2009,4,29,17.23
37.72531,-97.79759,2009,4,30,18.84
37.72531,-97.79759,2009,5,1,12.71
37.72531,-97.79759,2009,5,2,11.54
37.72531,-97.79759,2009,5,3,12.8
37.72531,-97.79759,2009,5,4,12.75
37.72531,-97.79759,2009,5,5,12.8
37.72531,-97.79759,2009,5,6,18.73
37.72531,-97.79759,2009,5,7,20.32
37.72531,-97.79759,2009,5,8,19.44
37.72531,-97.79759,2009,5,9,13.85
37.72531,-97.79759,2009,5,10,12.33
37.72531,-97.79759,2009,5,11,14.31
37.72531,-97.79759,2009,5,12,18.02
37.72531,-97.79759,2009,5,13,21.56
37.72531,-97.79759,2009,5,14,16.38
37.72531,-97.79759,2009,5,15,21.67
37.72531,-97.79759,2009,5,16,13
37.72531,-97.79759,2009,5,17,14.37
37.72531,-97.79759,2009,5,18,17.6
37.72531,-97.79759,2009,5,19,18.82
37.72531,-97.79759,2009,5,20,19.2
37.72531,-97.79759,2009,5,21,19.42
37.72531,-97.79759,2009,5,22,20.7
37.72531,-97.79759,2009,5,23,22.13
37.72531,-97.79759,2009,5,24,21.92
37.72531,-97.79759,2009,5,25,21.69
37.72531,-97.79759,2009,5,26,20.51
37.72531,-97.79759,2009,5,27,15.47
37.72531,-97.79759,2009,5,28,18.02
37.72531,-97.79759,2009,5,29,22.19
37.72531,-97.79759,2009,5,30,24.5
37.72531,-97.79759,2009,5,31,24.63
37.72531,-97.79759,2009,6,1,24.42
37.72531,-97.79759,2009,6,2,20.84
37.72531,-97.79759,2009,6,3,18.47
37.72531,-97.79759,2009,6,4,19.24
37.72531,-97.79759,2009,6,5,22.56
37.72531,-97.79759,2009,6,6,26.11
37.72531,-97.79759,2009,6,7,26.2
37.72531,-97.79759,2009,6,8,21.1
37.72531,-97.79759,2009,6,9,23.75
37.72531,-97.79759,2009,6,10,21.39
37.72531,-97.79759,2009,6,11,21.31
37.72531,-97.79759,2009,6,12,22.71
37.72531,-97.79759,2009,6,13,21.89
37.72531,-97.79759,2009,6,14,22.5
37.72531,-97.79759,2009,6,15,25.54
37.72531,-97.79759,2009,6,16,25.71
37.72531,-97.79759,2009,6,17,28.25
37.72531,-97.79759,2009,6,18,28.16
37.72531,-97.79759,2009,6,19,26.83
37.72531,-97.79759,2009,6,20,25.06
37.72531,-97.79759,2009,6,21,27.75
37.72531,-97.79759,2009,6,22,28.85
37.72531,-97.79759,2009,6,23,28.72
37.72531,-97.79759,2009,6,24,28.79
37.72531,-97.79759,2009,6,25,29.43
37.72531,-97.79759,2009,6,26,29.33
37.72531,-97.79759,2009,6,27,27.67
37.72531,-97.79759,2009,6,28,26.09
37.72531,-97.79759,2009,6,29,26.55
37.72531,-97.79759,2009,6,30,26.58
37.72531,-97.79759,2009,7,1,24.72
37.72531,-97.79759,2009,7,2,25.43
37.72531,-97.79759,2009,7,3,27.34
37.72531,-97.79759,2009,7,4,26.17
37.72531,-97.79759,2009,7,5,22.45
37.72531,-97.79759,2009,7,6,24.01
37.72531,-97.79759,2009,7,7,23.8
37.72531,-97.79759,2009,7,8,26.36
